DATE',ID_CAMS',0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2020-08-03',6564,22.078228,24.495241,26.977695,30.675388,29.071102,33.343040,33.755035,36.064365,23.695122,17.180561,12.939949,10.726587,9.1595297,8.3110065,7.4991221,6.9865084,7.4871778,8.4525242,8.4468536,9.1374369,9.4624186,8.7326326,9.1329918,9.9627657
2020-08-03',6747,13.427682,13.421645,12.986278,12.668829,13.230475,16.191221,18.138342,10.662211,7.7135844,6.9868317,5.9025102,5.3370209,5.8105211,5.2781754,4.8320322,4.6153917,5.7484655,7.3541956,7.0137386,7.1693611,7.4019365,7.4013524,10.421354,11.378714
2020-08-03',6748,22.102827,22.549461,21.419930,20.260935,19.811380,25.033321,36.752331,14.922128,12.980315,9.8173637,7.2843776,6.9159179,6.6489472,5.3096595,4.6453371,4.4085383,6.2655344,6.9374051,6.4124489,6.5230513,6.8259420,6.6867313,9.0299702,10.610802
2020-08-03',6749,26.982031,30.318913,31.683754,29.907988,25.304615,36.754147,39.696762,22.110546,12.726836,8.6464891,7.7943196,7.0507045,6.1862135,5.3432541,5.0502791,4.7835307,5.7741127,6.3094349,6.4609504,6.3035898,6.1986146,6.2440243,6.7870493,7.7131019
2020-08-04',6192,18.215858,17.656553,18.611664,19.163399,19.308212,21.727381,21.822561,19.099630,17.947784,11.955088,9.3509502,8.5271187,8.6991463,9.2711115,10.030843,10.916427,13.773632,17.842621,19.845312,20.200489,21.629789,23.261438,24.506353,26.202858
2020-08-04',6193,16.270588,13.385645,13.187508,13.543140,14.055341,15.182657,15.901751,18.174162,18.199608,13.591524,10.896380,9.9122934,9.9871473,10.479681,11.426085,12.651856,14.559457,15.593775,16.934870,18.133278,18.722860,20.935938,21.643988,18.987808
2020-08-04',6194,8.5437374,8.2166452,8.1002569,8.4949903,9.2332602,10.587087,12.672135,14.533451,13.793180,10.281362,9.2168493,8.3729315,8.6788960,8.1941347,10.565391,11.112249,12.033194,12.888462,12.363060,13.099843,13.693922,15.321053,14.777104,13.451856
2020-08-04',6377,16.728718,14.186092,13.732509,13.963960,12.127919,13.304834,15.195190,15.608869,12.809043,9.4297333,8.9601727,8.8787384,10.393862,10.831869,10.724950,11.685298,14.681862,17.117907,17.950321,18.945723,20.529058,20.517607,20.536905,20.647039
2020-08-04',6378,15.150033,12.731817,12.449524,12.818941,11.295351,16.659847,18.401043,20.320570,16.991213,11.672547,10.032510,10.406995,11.567366,11.220387,12.194345,13.526464,16.588156,15.891763,17.133907,19.334436,20.175493,22.245903,20.947031,19.246729
2020-08-04',6379,10.766354,9.7442760,8.9098063,9.1942997,8.6030197,13.019822,14.318321,16.059587,14.764279,10.741424,9.3448105,9.5071850,9.8362846,9.8862429,10.869254,11.953243,14.055625,14.405339,16.449327,14.671514,15.828791,16.597940,16.059265,15.348351
2020-08-04',6562,16.728718,14.186092,13.732509,13.963960,12.127919,13.304834,15.195190,15.608869,12.809043,9.4297333,8.9601727,8.8787384,10.393862,10.831869,10.724950,11.685298,14.681862,17.117907,17.950321,18.945723,20.529058,20.517607,20.536905,20.647039
2020-08-04',6563,15.150033,12.731817,12.449524,12.818941,11.295351,16.659847,18.401043,20.320570,16.991213,11.672547,10.032510,10.406995,11.567366,11.220387,12.194345,13.526464,16.588156,15.891763,17.133907,19.334436,20.175493,22.245903,20.947031,19.246729
2020-08-04',6564,10.766354,9.7442760,8.9098063,9.1942997,8.6030197,13.019822,14.318321,16.059587,14.764279,10.741424,9.3448105,9.5071850,9.8362846,9.8862429,10.869254,11.953243,14.055625,14.405339,16.449327,14.671514,15.828791,16.597940,16.059265,15.348351
2020-08-04',6747,10.724585,9.5160789,8.3912802,8.4146280,7.9355674,8.1445217,7.8462749,8.9200783,7.3696785,6.5886421,5.8364029,6.7452483,7.6354213,8.0441608,8.1235256,9.2355738,12.676458,14.128384,13.620330,12.900443,14.975286,13.883383,14.464864,15.867317
2020-08-04',6748,11.034836,9.5411253,7.9712291,7.9969282,7.3598218,7.9016404,7.8379827,8.7689457,7.4954019,7.1495094,6.4903579,7.3963900,8.0956259,8.3491831,8.4597225,9.9410896,11.058155,13.642217,13.249096,13.366219,14.423841,14.373622,13.729963,14.036930
2020-08-04',6749,8.0482931,7.0851555,7.0480065,7.2587242,6.3726931,7.4553909,7.5111151,8.6651211,7.5735121,7.2029209,6.6561418,7.4837012,7.5872178,8.6450386,9.8203545,9.1228857,11.726871,11.746691,11.295438,11.460152,11.605651,11.389577,12.491317,12.257490
2020-08-05',6192,26.958685,25.553432,23.941648,26.296469,21.075541,19.952389,39.514603,39.504215,36.854355,32.059406,26.279757,22.171751,20.714935,15.503224,16.660955,20.183483,20.390108,22.021204,21.488823,21.935528,25.465174,24.718370,25.541061,26.791531
2020-08-05',6193,17.583719,17.513031,18.072344,21.198509,20.596869,21.582722,29.224581,30.174250,28.754404,27.656357,24.361135,22.066761,21.394640,20.204544,17.678982,16.517044,18.342297,21.191074,18.076384,18.136013,16.312815,15.984721,17.133593,20.467899
2020-08-05',6194,12.431183,12.434597,12.879613,14.656287,15.798894,17.472963,20.627865,22.621052,24.590736,23.934706,19.920401,17.557678,16.768326,15.055384,13.132788,14.634876,16.760042,17.485083,15.703094,13.948828,13.471411,13.075944,12.687783,12.083808
2020-08-05',6377,20.977030,21.211349,22.634022,24.670094,19.061329,19.140230,33.014801,33.007381,34.408272,27.548141,19.307451,18.806238,19.750807,21.319542,21.644094,22.473978,25.277712,29.313431,34.151669,38.737789,34.015560,28.506701,27.262861,25.599766
2020-08-05',6378,18.719280,17.892702,20.075378,22.042406,19.428644,19.640446,34.394150,35.847675,32.612473,31.070601,21.220636,21.389502,21.081385,20.994562,20.431469,19.648264,21.939920,26.728216,28.394566,24.531410,20.792814,21.469883,20.494331,20.967340
2020-08-05',6379,14.656177,14.864341,14.672568,17.312239,18.239309,17.838978,27.582033,28.546253,26.888121,23.226166,19.952425,19.833775,18.720854,17.382582,15.856695,16.597904,21.363544,20.021978,20.240007,17.598331,15.810091,16.187197,14.769574,14.391410
2020-08-05',6562,20.977030,21.211349,22.634022,24.670094,19.061329,19.140230,33.014801,33.007381,34.408272,27.548141,19.307451,18.806238,19.750807,21.319542,21.644094,22.473978,25.277712,29.313431,34.151669,38.737789,34.015560,28.506701,27.262861,25.599766
2020-08-05',6563,18.719280,17.892702,20.075378,22.042406,19.428644,19.640446,34.394150,35.847675,32.612473,31.070601,21.220636,21.389502,21.081385,20.994562,20.431469,19.648264,21.939920,26.728216,28.394566,24.531410,20.792814,21.469883,20.494331,20.967340
2020-08-05',6564,14.656177,14.864341,14.672568,17.312239,18.239309,17.838978,27.582033,28.546253,26.888121,23.226166,19.952425,19.833775,18.720854,17.382582,15.856695,16.597904,21.363544,20.021978,20.240007,17.598331,15.810091,16.187197,14.769574,14.391410
2020-08-05',6747,14.933573,14.611259,15.211870,15.321760,13.679601,15.966996,16.575457,13.254969,13.103436,13.207549,13.339914,10.612379,11.009654,11.427580,12.477838,13.589452,15.469906,17.285036,18.218250,17.792879,16.696991,15.119181,13.980289,13.400415
2020-08-05',6748,14.090770,13.793056,14.270316,15.088979,14.874591,15.254415,15.797703,13.825918,13.183357,13.567112,13.211562,10.928884,11.121387,11.924050,12.887508,13.836493,15.449495,16.918453,17.227215,16.521959,15.329053,14.064223,13.237914,12.794806
2020-08-05',6749,11.931786,11.524023,12.727955,13.394022,13.909156,13.687909,15.355824,14.051899,13.161629,14.270081,11.419062,10.616756,11.272021,11.665640,12.485852,13.209169,14.673427,15.749368,15.707314,14.272949,13.505403,12.813213,11.410284,10.927115
2020-08-06',6192,27.095419,27.541117,26.954496,26.984810,22.328579,20.013779,32.237507,26.529915,16.025864,9.6036043,9.7210646,8.6219511,7.3137522,6.6662550,6.5051050,6.5318346,9.2866983,11.818514,13.533955,15.188905,18.133780,17.920967,13.954326,12.375895
2020-08-06',6193,22.295242,21.110250,20.316109,21.141634,17.592270,16.610329,23.163067,22.693296,14.370761,10.465422,9.5237532,8.4096413,7.7037978,8.0287704,8.2288246,8.4070349,10.978706,11.864358,13.176353,14.750428,15.395148,15.283035,14.143869,13.694832
2020-08-06',6194,12.367880,13.407001,14.227083,15.123649,13.306824,12.574176,18.028358,15.974149,11.752098,9.2841873,8.9242544,7.6887527,6.7526226,7.0293355,7.1420641,7.3073921,9.0206499,11.204776,11.626061,11.936495,12.294312,12.661970,12.851442,12.432383
2020-08-06',6377,25.414162,27.746237,29.055315,30.879238,28.831799,23.896852,49.249195,52.589466,33.505867,24.030151,16.849854,15.083968,13.459023,13.573874,13.694242,13.617076,14.395508,19.824369,21.250946,25.983982,27.285299,28.804165,29.986059,23.917822
2020-08-06',6378,22.431446,21.834230,22.019939,23.170736,19.241747,19.041224,32.736408,38.248554,24.298138,18.254789,14.755082,13.937784,11.905421,12.620184,12.578690,12.850485,13.467119,16.765739,17.998592,19.277880,20.264696,21.380543,22.578651,23.326366
2020-08-06',6379,15.243325,14.808290,15.168993,15.946322,13.674359,13.557766,24.421806,27.713053,17.202358,12.908211,11.208337,10.215784,9.9644890,10.064077,10.117000,11.176560,11.436439,12.154160,12.882359,13.228602,13.801955,14.611160,15.758286,15.965869
2020-08-06',6562,25.414162,27.746237,29.055315,30.879238,28.831799,23.896852,49.249195,52.589466,33.505867,24.030151,16.849854,15.083968,13.459023,13.573874,13.694242,13.617076,14.395508,19.824369,21.250946,25.983982,27.285299,28.804165,29.986059,23.917822
2020-08-06',6563,22.431446,21.834230,22.019939,23.170736,19.241747,19.041224,32.736408,38.248554,24.298138,18.254789,14.755082,13.937784,11.905421,12.620184,12.578690,12.850485,13.467119,16.765739,17.998592,19.277880,20.264696,21.380543,22.578651,23.326366
2020-08-06',6564,15.243325,14.808290,15.168993,15.946322,13.674359,13.557766,24.421806,27.713053,17.202358,12.908211,11.208337,10.215784,9.9644890,10.064077,10.117000,11.176560,11.436439,12.154160,12.882359,13.228602,13.801955,14.611160,15.758286,15.965869
2020-08-06',6747,13.096910,12.966941,12.777597,13.321031,14.727845,17.209742,18.486225,21.332258,22.272337,20.267416,12.566788,11.990549,11.458235,10.953591,10.112822,10.333366,12.377630,15.932869,16.864183,17.611513,22.830452,23.910103,26.272188,29.935472
2020-08-06',6748,12.442984,12.704530,14.037511,15.930030,15.455292,17.913471,18.498615,23.426598,19.454836,15.046745,10.547610,10.244263,9.8790531,9.8549223,9.5413179,9.6769524,11.498917,13.984376,15.065658,16.925869,17.957253,18.907598,20.617767,23.092228
2020-08-06',6749,11.202718,11.085878,11.386988,11.969891,11.048052,13.609835,16.662346,19.622522,12.064403,8.8489580,8.8900137,8.7111807,8.4944611,8.5139503,8.3051014,8.4176502,9.6550789,11.366765,11.342186,11.377794,11.876981,12.929703,14.696793,16.033710
2020-08-07',6192,12.150202,11.076737,11.562051,12.084351,9.5404205,9.4919739,10.238871,10.278852,10.796498,10.878839,11.770096,10.985140,8.8268938,8.4396915,6.9687829,6.3039317,7.5363007,7.5625639,5.7551899,5.6037450,5.1059842,5.1106353,5.3845215,5.1240616
2020-08-07',6193,13.916802,14.300416,14.805841,14.649516,13.757839,12.388616,11.564322,11.550532,11.786604,11.405170,11.155089,10.903882,9.8380785,8.6431942,7.5329466,7.6299963,7.6252532,6.9359717,5.6292033,5.4318647,5.6002731,6.2489247,5.8167586,6.1412463
2020-08-07',6194,12.376786,13.196258,13.405980,13.004781,12.064133,11.060959,11.364044,11.470248,11.310000,11.427964,11.207783,10.833851,8.4351292,7.4230046,6.9292054,6.7860098,7.0443420,6.6844754,5.4879689,5.3938365,5.6313524,6.2185988,5.7926569,5.4401965
2020-08-07',6377,21.801332,20.181341,20.704035,22.550882,19.884117,21.277548,24.467815,23.070143,20.581190,16.614784,15.327592,15.443227,12.522512,11.260290,10.962321,11.185499,12.551759,14.895799,14.272750,13.087053,11.825707,12.525476,11.405945,13.516680
2020-08-07',6378,22.424366,19.309803,22.102760,24.531223,21.668028,27.439716,26.500893,21.115084,19.735844,17.034615,16.614050,16.481472,14.850477,12.646449,11.853327,11.238029,11.112476,13.007688,11.914565,11.360832,10.587516,10.515635,9.7622890,11.206507
2020-08-07',6379,16.321720,17.921129,20.741396,23.049953,20.114981,23.670628,20.796612,17.492666,16.446001,15.125089,15.262221,14.478509,12.376197,10.980323,10.553020,10.274348,10.054776,10.731389,9.8300953,9.0867405,8.3930759,8.0480337,7.5005884,7.6483927
2020-08-07',6562,21.801332,20.181341,20.704035,22.550882,19.884117,21.277548,24.467815,23.070143,20.581190,16.614784,15.327592,15.443227,12.522512,11.260290,10.962321,11.185499,12.551759,14.895799,14.272750,13.087053,11.825707,12.525476,11.405945,13.516680
2020-08-07',6563,22.424366,19.309803,22.102760,24.531223,21.668028,27.439716,26.500893,21.115084,19.735844,17.034615,16.614050,16.481472,14.850477,12.646449,11.853327,11.238029,11.112476,13.007688,11.914565,11.360832,10.587516,10.515635,9.7622890,11.206507
2020-08-07',6564,16.321720,17.921129,20.741396,23.049953,20.114981,23.670628,20.796612,17.492666,16.446001,15.125089,15.262221,14.478509,12.376197,10.980323,10.553020,10.274348,10.054776,10.731389,9.8300953,9.0867405,8.3930759,8.0480337,7.5005884,7.6483927
2020-08-07',6747,32.042381,27.852488,27.237255,28.486629,24.107939,34.257401,36.594471,28.881969,24.719604,20.127111,18.278347,16.264530,14.686040,13.777686,12.630782,12.109198,12.080264,17.098595,16.287416,18.837732,15.687366,14.280062,12.947283,12.606034
2020-08-07',6748,24.553528,21.854156,21.659702,24.075211,22.967106,35.133785,30.073032,22.542578,20.354982,18.341166,16.929926,15.321668,14.016481,12.770027,10.996167,11.077460,10.971796,14.923083,14.055515,14.948050,12.704251,10.636441,9.7955561,11.004514
2020-08-07',6749,17.076441,17.477921,18.987883,21.785927,20.314587,27.227888,23.114872,17.961510,15.150157,14.713642,14.338747,13.554491,12.642107,11.150899,8.6970005,8.9605513,10.207465,8.9455967,8.6616440,8.5741472,7.9562626,7.1704278,6.9319410,7.1536274
2020-08-08',6192,4.5846205,4.4460969,4.4704299,4.6127644,4.2945628,4.1745596,4.1080027,4.0380797,4.1550851,4.4039507,4.5526662,4.3903499,4.3566003,5.3180904,4.3472033,4.0199714,4.3927088,4.4655614,5.1739302,5.3235216,6.0460711,5.3340497,5.6587219,5.9212875
2020-08-08',6193,6.7665129,5.7463689,6.0996900,6.4799285,5.2197108,5.6178846,6.0041218,5.2298269,4.5262332,4.5211048,4.8022304,4.8244133,4.8103957,4.9604812,4.6883526,4.7911839,4.9445553,4.8816338,5.5632653,5.7643209,5.4968858,5.8889055,6.7524462,7.1915784
2020-08-08',6194,5.4711647,4.6907582,4.9302788,5.1899734,5.0704403,5.2571707,5.5386591,5.1381812,4.5241871,4.2558451,3.9058876,3.8447735,3.8310049,4.2738519,3.9280686,3.7043591,3.9639316,4.1532598,4.8494396,5.9128599,5.8529811,6.1816206,7.1367502,7.7341771
2020-08-08',6377,14.025368,11.962907,13.103801,13.991687,13.392914,16.307617,14.166325,10.713014,7.6482019,7.1870041,6.7788820,6.6256461,6.9803863,7.0905004,6.6294880,6.4811492,6.9222727,8.7469864,10.844538,14.330482,16.483030,17.995367,16.616709,15.600165
2020-08-08',6378,11.865488,10.632487,11.696053,12.661266,12.111492,11.845273,10.297335,9.9452515,8.0792885,7.6220555,6.6939011,6.6189880,6.3952117,6.3338146,6.1716142,6.0785842,6.9951496,8.5493803,10.906425,13.829500,15.062645,16.775890,17.784954,18.130608
2020-08-08',6379,8.3738384,7.6331081,7.9044971,8.6126862,9.5366488,8.7566290,8.0254164,7.8970695,6.8585901,6.4847040,5.7471881,5.8742256,5.5717211,5.2868299,5.0619311,4.8838921,5.2742257,6.3565359,7.4717903,9.7921247,10.729049,11.638994,12.387199,13.291673
2020-08-08',6562,14.025368,11.962907,13.103801,13.991687,13.392914,16.307617,14.166325,10.713014,7.6482019,7.1870041,6.7788820,6.6256461,6.9803863,7.0905004,6.6294880,6.4811492,6.9222727,8.7469864,10.844538,14.330482,16.483030,17.995367,16.616709,15.600165
2020-08-08',6563,11.865488,10.632487,11.696053,12.661266,12.111492,11.845273,10.297335,9.9452515,8.0792885,7.6220555,6.6939011,6.6189880,6.3952117,6.3338146,6.1716142,6.0785842,6.9951496,8.5493803,10.906425,13.829500,15.062645,16.775890,17.784954,18.130608
2020-08-08',6564,8.3738384,7.6331081,7.9044971,8.6126862,9.5366488,8.7566290,8.0254164,7.8970695,6.8585901,6.4847040,5.7471881,5.8742256,5.5717211,5.2868299,5.0619311,4.8838921,5.2742257,6.3565359,7.4717903,9.7921247,10.729049,11.638994,12.387199,13.291673
2020-08-08',6747,13.555799,14.751148,15.719508,17.332325,18.658575,18.602819,14.844808,13.877907,9.7772722,8.9387407,6.7534018,6.7741852,6.6783910,6.5813251,6.2631111,6.2267323,7.7373896,9.3654423,12.493579,17.008396,20.053995,22.160042,22.623751,22.748314
2020-08-08',6748,11.702518,11.276160,12.643000,14.079197,14.992658,13.056720,11.164992,10.689218,8.7546310,8.0063381,6.1219993,6.2898364,6.1162100,5.8399448,5.5800023,5.3797655,7.2311139,8.4652634,10.726985,14.238289,16.423960,17.439766,18.133177,18.904644
2020-08-08',6749,7.3232231,7.3864079,7.9772139,8.5206642,7.0546660,6.6663117,6.1421590,5.2122478,4.7063384,4.7109194,5.0547500,5.4221072,5.2507334,5.0236592,4.3237271,4.0834942,4.3705683,5.1083679,6.0397053,8.1056519,10.134278,12.478478,13.458946,13.947945
2020-08-09',6192,6.0527225,6.3328152,6.7272906,6.3264236,6.2835426,6.2813468,6.7420802,7.0218196,6.3966432,5.3172789,5.1851182,5.2988939,5.7804146,5.5875278,5.6367884,5.5315871,6.0434160,6.0888824,7.6157231,7.1706681,7.3930039,7.8599944,8.1372261,8.1037750
2020-08-09',6193,7.4107966,8.3226509,8.8188372,9.0940447,7.6001496,10.215445,9.5277243,9.1131420,6.7369647,5.5469832,6.5398140,6.6886516,6.3720193,6.1987047,5.9545178,5.7741199,6.1302977,7.5289998,7.4445891,6.5010457,6.6784077,7.6019926,8.8199224,10.097413
2020-08-09',6194,8.1165648,8.7430582,8.8715668,8.6501188,8.1250706,9.5364361,9.6196222,8.0150232,6.6217895,5.8676262,6.2161689,5.8086157,5.5176058,5.5087891,5.5919600,5.4803214,5.9367604,7.3933396,7.2805104,6.1246853,6.2271881,6.6785998,8.0318308,8.7177801
2020-08-09',6377,15.767646,17.845127,15.996143,15.985115,10.963447,18.066223,18.306725,17.023285,10.402286,8.3632689,8.0363665,8.0972881,7.9180965,8.4796286,8.3294325,8.0653152,11.217358,15.020121,16.038544,18.023750,18.483438,18.788256,19.195517,20.615456
2020-08-09',6378,19.010563,18.814283,18.587589,19.000410,13.059808,19.963518,17.729778,15.549007,10.727270,9.2309198,9.5428734,9.9171162,10.282843,10.324766,10.334179,10.382914,11.502882,12.897576,16.081772,19.461000,19.441273,19.670671,21.305969,22.518869
2020-08-09',6379,13.992607,14.007117,13.926605,14.221179,11.210179,16.309170,15.086786,12.182289,9.0670156,8.3169384,9.1881065,9.1855230,9.4877062,9.3564138,8.9250517,8.8242779,9.5242691,10.774816,12.189668,14.618570,14.752266,14.753452,15.088351,16.826540
2020-08-09',6562,15.767646,17.845127,15.996143,15.985115,10.963447,18.066223,18.306725,17.023285,10.402286,8.3632689,8.0363665,8.0972881,7.9180965,8.4796286,8.3294325,8.0653152,11.217358,15.020121,16.038544,18.023750,18.483438,18.788256,19.195517,20.615456
2020-08-09',6563,19.010563,18.814283,18.587589,19.000410,13.059808,19.963518,17.729778,15.549007,10.727270,9.2309198,9.5428734,9.9171162,10.282843,10.324766,10.334179,10.382914,11.502882,12.897576,16.081772,19.461000,19.441273,19.670671,21.305969,22.518869
2020-08-09',6564,13.992607,14.007117,13.926605,14.221179,11.210179,16.309170,15.086786,12.182289,9.0670156,8.3169384,9.1881065,9.1855230,9.4877062,9.3564138,8.9250517,8.8242779,9.5242691,10.774816,12.189668,14.618570,14.752266,14.753452,15.088351,16.826540
2020-08-09',6747,23.065731,27.064814,26.777838,27.198566,21.546843,23.684174,24.158087,20.929579,14.308234,10.634586,10.036103,10.296354,10.211199,9.9772072,9.8456707,10.372788,10.510425,14.244180,17.421547,23.701612,29.798563,26.371174,27.465239,29.349003
2020-08-09',6748,20.379808,21.368237,23.596052,22.061510,19.557720,22.528294,19.363232,16.856861,12.244875,9.9488840,9.8804445,10.401713,9.9477758,9.4277592,9.2708378,8.6638374,9.8811893,13.502998,16.836735,22.281124,22.112970,20.750326,22.814907,24.815910
2020-08-09',6749,14.496546,15.698028,17.776707,16.997038,16.381765,17.573366,15.930798,13.201406,9.9571552,7.8964815,7.9047914,7.9045534,7.9189882,8.0423994,8.0740423,7.5829735,8.3843985,10.693121,12.019767,17.649912,17.289522,16.763586,18.326551,17.649149
2020-08-10',6192,6.1642098,5.8124104,5.4317560,4.7890911,4.7977071,5.3059764,4.9034553,4.5531154,3.8996165,3.2930162,3.0107772,3.1106591,3.3310554,3.7920578,4.1876640,4.6256862,5.6307764,6.8200340,6.8449001,6.8131261,6.8830695,6.2170959,6.2433023,6.0414858
2020-08-10',6193,6.8488531,6.5976810,6.4353838,6.5381422,5.9363947,7.4614291,7.0787392,5.3314757,4.8587675,4.8465185,4.7802238,4.8842378,5.0534892,5.4828224,5.5743594,5.6897025,7.8187013,8.3923903,8.1199160,8.1629477,8.1353054,8.3733912,7.7163072,7.3700442
2020-08-10',6194,6.8882599,6.6118422,6.3050275,6.4671874,5.6681576,6.6226759,6.3467665,4.6259174,4.3691039,4.3535261,4.0150332,4.1998429,4.4135032,5.1818013,5.5376668,5.9320617,7.6123028,8.1699657,7.6412125,7.4132824,7.3958611,7.7906642,7.8340836,7.4905877
2020-08-10',6377,17.728182,16.270193,13.093439,11.964649,11.711658,9.6992054,16.268658,10.482158,8.8281469,8.6144094,8.2462873,7.9612360,7.3135123,7.9451375,9.0269785,9.0174799,11.646850,13.863445,15.394026,15.612630,15.101143,13.574684,12.851954,12.560346
2020-08-10',6378,18.449329,16.582388,15.930132,17.367090,14.208277,14.014054,18.147339,11.036797,9.5514088,9.4670467,9.0842333,9.8498087,9.0260983,9.3995476,9.9895792,9.7114954,13.315033,18.659613,21.111938,21.935884,22.633062,21.981726,20.143000,18.266268
2020-08-10',6379,14.427911,12.666672,12.978324,14.041360,12.297244,13.813660,14.649466,9.1113358,7.7002172,7.9665899,7.7755632,8.3617258,7.7432132,8.3093548,8.0944767,8.1701508,11.467096,15.139505,17.036140,18.315704,20.171646,20.711355,19.841709,18.667191
2020-08-10',6562,17.728182,16.270193,13.093439,11.964649,11.711658,9.6992054,16.268658,10.482158,8.8281469,8.6144094,8.2462873,7.9612360,7.3135123,7.9451375,9.0269785,9.0174799,11.646850,13.863445,15.394026,15.612630,15.101143,13.574684,12.851954,12.560346
2020-08-10',6563,18.449329,16.582388,15.930132,17.367090,14.208277,14.014054,18.147339,11.036797,9.5514088,9.4670467,9.0842333,9.8498087,9.0260983,9.3995476,9.9895792,9.7114954,13.315033,18.659613,21.111938,21.935884,22.633062,21.981726,20.143000,18.266268
2020-08-10',6564,14.427911,12.666672,12.978324,14.041360,12.297244,13.813660,14.649466,9.1113358,7.7002172,7.9665899,7.7755632,8.3617258,7.7432132,8.3093548,8.0944767,8.1701508,11.467096,15.139505,17.036140,18.315704,20.171646,20.711355,19.841709,18.667191
2020-08-10',6747,29.287910,26.370476,24.477016,22.995428,16.206331,15.386211,28.320877,16.462646,14.063571,13.777316,12.921712,12.287745,9.0750046,9.2206326,11.228738,12.536286,15.333550,21.363035,25.676378,26.913059,26.551117,25.147848,23.016281,20.726038
2020-08-10',6748,24.944988,21.973381,20.227232,19.009573,13.805691,17.466553,26.391100,16.423922,11.825027,11.606107,11.088849,10.536939,8.1355677,8.4431210,10.726327,11.506895,14.711186,21.122343,25.586580,27.585375,29.016550,28.527296,26.581516,24.505556
2020-08-10',6749,18.525017,16.725618,15.416047,14.655617,11.593118,19.284840,20.085714,12.762094,9.3368492,9.8292456,9.1750555,8.3967342,6.9482226,7.6057820,9.2746458,9.3133068,13.079623,18.489349,22.592968,25.673012,29.955923,31.350830,30.048229,28.437878
2020-08-11',6192,6.4652925,7.1047168,6.9470754,6.5463300,5.0261545,4.1248574,4.0615277,3.9398310,3.8676050,3.8170426,3.3255603,3.2950799,3.2926521,3.5522666,4.2767806,4.7483392,4.5192189,4.7776284,4.9908681,5.2321715,5.5528750,5.0700216,4.4959464,4.3840895
2020-08-11',6193,7.0868502,8.8755922,8.0044127,6.7589316,6.6457658,5.7103910,5.5673385,6.1578612,7.0579772,6.3078289,5.4086800,5.1466408,5.1612940,5.2548904,5.1999040,5.2368941,6.4600668,6.0117202,6.7672958,6.4052634,6.2117615,5.8914089,5.7968793,5.2423396
2020-08-11',6194,7.5007234,7.5495486,8.3211727,6.6678543,6.6947436,5.8187561,5.4745417,5.9168591,5.9528131,5.8633418,5.1185226,4.8793201,4.3406601,4.4909220,4.8259377,5.0114956,5.6137996,5.7002182,6.4247222,5.6505818,5.3276896,5.2741036,5.7142005,6.3049278
2020-08-11',6377,12.426600,12.769692,11.759794,11.734265,8.5982094,9.5685740,11.583759,8.1514730,9.4203901,9.4509001,8.0440254,7.1019120,6.6970611,6.9295688,7.8047676,8.4469700,8.3594570,8.7532215,9.9945879,10.636844,10.534533,10.317934,10.355934,10.428164
2020-08-11',6378,14.978529,19.000666,18.921362,18.011257,15.980556,18.485231,15.370811,14.181928,11.812610,11.039426,10.483064,8.8076057,7.9484692,7.7694302,8.1375713,8.9446192,10.075915,11.413039,12.850942,14.309810,14.124109,12.527395,12.492224,12.475224
2020-08-11',6379,14.523156,15.986437,18.100451,15.702170,15.314814,14.990953,12.434961,11.515289,10.015760,9.7494068,9.6098843,7.4458151,6.8784204,6.7783794,7.0592093,7.6040668,9.0659819,9.9537830,11.134427,12.522099,12.939990,11.770468,11.382242,10.680152
2020-08-11',6562,12.426600,12.769692,11.759794,11.734265,8.5982094,9.5685740,11.583759,8.1514730,9.4203901,9.4509001,8.0440254,7.1019120,6.6970611,6.9295688,7.8047676,8.4469700,8.3594570,8.7532215,9.9945879,10.636844,10.534533,10.317934,10.355934,10.428164
2020-08-11',6563,14.978529,19.000666,18.921362,18.011257,15.980556,18.485231,15.370811,14.181928,11.812610,11.039426,10.483064,8.8076057,7.9484692,7.7694302,8.1375713,8.9446192,10.075915,11.413039,12.850942,14.309810,14.124109,12.527395,12.492224,12.475224
2020-08-11',6564,14.523156,15.986437,18.100451,15.702170,15.314814,14.990953,12.434961,11.515289,10.015760,9.7494068,9.6098843,7.4458151,6.8784204,6.7783794,7.0592093,7.6040668,9.0659819,9.9537830,11.134427,12.522099,12.939990,11.770468,11.382242,10.680152
2020-08-11',6747,15.738056,21.969587,18.598455,15.584157,14.582485,21.002657,20.729759,18.369469,13.287440,13.560595,11.359887,9.2681656,7.8402891,7.7932830,7.9222703,9.6561069,10.381704,12.472202,14.314994,12.589302,14.867138,15.663986,14.842017,15.769002
2020-08-11',6748,17.155291,21.599537,24.431173,23.437325,20.164423,23.632973,19.478088,17.656199,15.320303,14.132930,12.804754,10.744162,8.7920256,8.4623232,8.9299116,9.9426908,11.585293,13.851095,16.109932,18.373531,19.224697,18.247250,16.423145,14.489186
2020-08-11',6749,16.053097,20.766781,23.292458,27.401194,24.990715,19.460211,16.003819,14.452957,12.590000,11.551499,12.107528,11.102139,9.3101463,8.9835558,8.4063349,9.2233944,10.988650,12.856776,14.736168,18.968185,17.121477,14.947774,13.511341,12.705270
